date,min_temp,max_temp,latitude,longitude,station
2021-04-16,-6.7,10.8,63.23236,29.23397,Juuka Niemelä
2021-04-17,-5.5,12.9,63.23236,29.23397,Juuka Niemelä
2021-04-18,-5.5,12.6,63.23236,29.23397,Juuka Niemelä
2021-04-19,-4.9,11.3,63.23236,29.23397,Juuka Niemelä
2021-04-20,-6.0,11.4,63.23236,29.23397,Juuka Niemelä
2021-04-21,-5.9,9.5,63.23236,29.23397,Juuka Niemelä
2021-04-22,0.2,9.0,63.23236,29.23397,Juuka Niemelä
2021-04-23,0.1,5.3,63.23236,29.23397,Juuka Niemelä
2021-04-24,-0.4,5.9,63.23236,29.23397,Juuka Niemelä
2021-04-25,0.6,3.0,63.23236,29.23397,Juuka Niemelä
2021-04-26,0.7,4.0,63.23236,29.23397,Juuka Niemelä
2021-04-27,-3.0,3.3,63.23236,29.23397,Juuka Niemelä
2021-04-28,-3.8,4.8,63.23236,29.23397,Juuka Niemelä
2021-04-29,-4.5,5.6,63.23236,29.23397,Juuka Niemelä
2021-04-30,-1.6,4.9,63.23236,29.23397,Juuka Niemelä
2021-04-11,0.1,5.1,62.54601,29.66818,Liperi Tuiskavanluoto
2021-04-12,0.6,5.9,62.54601,29.66818,Liperi Tuiskavanluoto
2021-04-13,1.4,5.1,62.54601,29.66818,Liperi Tuiskavanluoto
2021-04-14,0.0,4.3,62.54601,29.66818,Liperi Tuiskavanluoto
2021-04-15,-2.2,4.7,62.54601,29.66818,Liperi Tuiskavanluoto
2021-04-16,-2.5,8.4,62.54601,29.66818,Liperi Tuiskavanluoto
2021-04-17,-1.2,9.7,62.54601,29.66818,Liperi Tuiskavanluoto
2021-04-18,-0.8,9.1,62.54601,29.66818,Liperi Tuiskavanluoto
2021-04-19,-1.3,8.9,62.54601,29.66818,Liperi Tuiskavanluoto
2021-04-20,-2.4,7.8,62.54601,29.66818,Liperi Tuiskavanluoto
2021-04-21,-1.9,6.4,62.54601,29.66818,Liperi Tuiskavanluoto
2021-04-22,0.1,2.6,62.54601,29.66818,Liperi Tuiskavanluoto
2021-04-23,0.3,2.6,62.54601,29.66818,Liperi Tuiskavanluoto
2021-04-24,0.5,4.8,62.54601,29.66818,Liperi Tuiskavanluoto
2021-04-25,0.6,3.1,62.54601,29.66818,Liperi Tuiskavanluoto
2021-04-26,1.1,3.4,62.54601,29.66818,Liperi Tuiskavanluoto
2021-04-27,0.6,2.5,62.54601,29.66818,Liperi Tuiskavanluoto
2021-04-28,0.0,3.3,62.54601,29.66818,Liperi Tuiskavanluoto
2021-04-29,-0.1,5.1,62.54601,29.66818,Liperi Tuiskavanluoto
2021-04-30,0.6,6.0,62.54601,29.66818,Liperi Tuiskavanluoto
2021-04-11,-0.4,5.4,62.60179,29.72713,Joensuu Linnunlahti
2021-04-12,0.0,10.0,62.60179,29.72713,Joensuu Linnunlahti
2021-04-13,1.3,8.3,62.60179,29.72713,Joensuu Linnunlahti
2021-04-14,-0.9,4.3,62.60179,29.72713,Joensuu Linnunlahti
2021-04-15,-3.8,7.7,62.60179,29.72713,Joensuu Linnunlahti
2021-04-16,-3.3,11.3,62.60179,29.72713,Joensuu Linnunlahti
2021-04-17,-0.8,12.8,62.60179,29.72713,Joensuu Linnunlahti
2021-04-18,-0.6,13.6,62.60179,29.72713,Joensuu Linnunlahti
2021-04-19,-0.7,10.0,62.60179,29.72713,Joensuu Linnunlahti
2021-04-20,-1.8,10.1,62.60179,29.72713,Joensuu Linnunlahti
2021-04-21,-2.0,9.3,62.60179,29.72713,Joensuu Linnunlahti
2021-04-22,0.2,6.2,62.60179,29.72713,Joensuu Linnunlahti
2021-04-23,-0.1,7.5,62.60179,29.72713,Joensuu Linnunlahti
2021-04-24,0.3,7.1,62.60179,29.72713,Joensuu Linnunlahti
2021-04-25,0.6,4.0,62.60179,29.72713,Joensuu Linnunlahti
2021-04-26,0.6,4.4,62.60179,29.72713,Joensuu Linnunlahti
2021-04-27,0.3,1.0,62.60179,29.72713,Joensuu Linnunlahti
2021-04-28,,,62.60179,29.72713,Joensuu Linnunlahti
2021-04-29,,,62.60179,29.72713,Joensuu Linnunlahti
2021-04-30,,,62.60179,29.72713,Joensuu Linnunlahti
2021-04-11,-2.5,5.9,63.32108,30.04578,Lieksa Lampela
2021-04-12,-3.0,12.7,63.32108,30.04578,Lieksa Lampela
2021-04-13,0.7,8.3,63.32108,30.04578,Lieksa Lampela
2021-04-14,-4.8,4.5,63.32108,30.04578,Lieksa Lampela
2021-04-15,-6.9,8.2,63.32108,30.04578,Lieksa Lampela
2021-04-16,-6.2,10.4,63.32108,30.04578,Lieksa Lampela
2021-04-17,-4.8,11.4,63.32108,30.04578,Lieksa Lampela
2021-04-18,-4.2,13.7,63.32108,30.04578,Lieksa Lampela
2021-04-19,-2.9,12.3,63.32108,30.04578,Lieksa Lampela
2021-04-20,-3.3,11.8,63.32108,30.04578,Lieksa Lampela
2021-04-21,-3.7,11.0,63.32108,30.04578,Lieksa Lampela
2021-04-22,-0.5,7.1,63.32108,30.04578,Lieksa Lampela
2021-04-23,-0.5,7.3,63.32108,30.04578,Lieksa Lampela
2021-04-24,-0.7,6.7,63.32108,30.04578,Lieksa Lampela
2021-04-25,0.8,3.8,63.32108,30.04578,Lieksa Lampela
2021-04-26,0.6,4.1,63.32108,30.04578,Lieksa Lampela
2021-04-27,-3.1,3.4,63.32108,30.04578,Lieksa Lampela
2021-04-28,-4.3,3.5,63.32108,30.04578,Lieksa Lampela
2021-04-29,-5.0,4.8,63.32108,30.04578,Lieksa Lampela
2021-04-30,-1.3,5.0,63.32108,30.04578,Lieksa Lampela
2021-04-11,-0.8,6.0,63.14166,31.04454,Ilomantsi Pötsönvaara
2021-04-12,-1.4,12.8,63.14166,31.04454,Ilomantsi Pötsönvaara
2021-04-13,2.8,11.4,63.14166,31.04454,Ilomantsi Pötsönvaara
2021-04-14,-2.0,4.9,63.14166,31.04454,Ilomantsi Pötsönvaara
2021-04-15,-4.0,7.7,63.14166,31.04454,Ilomantsi Pötsönvaara
2021-04-16,1.9,10.6,63.14166,31.04454,Ilomantsi Pötsönvaara
2021-04-17,3.8,12.3,63.14166,31.04454,Ilomantsi Pötsönvaara
2021-04-18,1.8,12.0,63.14166,31.04454,Ilomantsi Pötsönvaara
2021-04-19,0.6,10.4,63.14166,31.04454,Ilomantsi Pötsönvaara
2021-04-20,0.5,11.1,63.14166,31.04454,Ilomantsi Pötsönvaara
2021-04-21,-0.2,8.9,63.14166,31.04454,Ilomantsi Pötsönvaara
2021-04-22,-0.2,4.6,63.14166,31.04454,Ilomantsi Pötsönvaara
2021-04-23,0.2,7.3,63.14166,31.04454,Ilomantsi Pötsönvaara
2021-04-24,0.3,6.2,63.14166,31.04454,Ilomantsi Pötsönvaara
2021-04-25,0.2,4.0,63.14166,31.04454,Ilomantsi Pötsönvaara
2021-04-26,-0.8,3.1,63.14166,31.04454,Ilomantsi Pötsönvaara
2021-04-27,-2.7,1.0,63.14166,31.04454,Ilomantsi Pötsönvaara
2021-04-28,-3.5,2.3,63.14166,31.04454,Ilomantsi Pötsönvaara
2021-04-29,-4.5,4.0,63.14166,31.04454,Ilomantsi Pötsönvaara
2021-04-30,-3.0,4.2,63.14166,31.04454,Ilomantsi Pötsönvaara
2021-04-11,-0.4,5.3,62.76942,30.97467,Ilomantsi Mekrijärvi
2021-04-12,0.0,11.5,62.76942,30.97467,Ilomantsi Mekrijärvi
2021-04-13,2.5,10.5,62.76942,30.97467,Ilomantsi Mekrijärvi
2021-04-14,-2.2,6.3,62.76942,30.97467,Ilomantsi Mekrijärvi
2021-04-15,-4.0,8.0,62.76942,30.97467,Ilomantsi Mekrijärvi
2021-04-16,-5.9,11.0,62.76942,30.97467,Ilomantsi Mekrijärvi
2021-04-17,-3.9,12.7,62.76942,30.97467,Ilomantsi Mekrijärvi
2021-04-18,-3.2,12.8,62.76942,30.97467,Ilomantsi Mekrijärvi
2021-04-19,-2.6,11.6,62.76942,30.97467,Ilomantsi Mekrijärvi
2021-04-20,-3.2,11.5,62.76942,30.97467,Ilomantsi Mekrijärvi
2021-04-21,-0.8,10.0,62.76942,30.97467,Ilomantsi Mekrijärvi
2021-04-22,0.1,4.6,62.76942,30.97467,Ilomantsi Mekrijärvi
2021-04-23,1.1,7.2,62.76942,30.97467,Ilomantsi Mekrijärvi
2021-04-24,0.4,6.6,62.76942,30.97467,Ilomantsi Mekrijärvi
2021-04-25,0.3,5.5,62.76942,30.97467,Ilomantsi Mekrijärvi
2021-04-26,0.0,4.8,62.76942,30.97467,Ilomantsi Mekrijärvi
2021-04-27,-2.9,2.2,62.76942,30.97467,Ilomantsi Mekrijärvi
2021-04-28,-4.1,3.2,62.76942,30.97467,Ilomantsi Mekrijärvi
2021-04-29,-2.4,4.8,62.76942,30.97467,Ilomantsi Mekrijärvi
2021-04-30,-0.9,5.4,62.76942,30.97467,Ilomantsi Mekrijärvi
2021-04-11,0.8,2.8,63.75144,22.52282,Pietarsaari Kallan
2021-04-12,0.0,2.1,63.75144,22.52282,Pietarsaari Kallan
2021-04-13,0.7,2.8,63.75144,22.52282,Pietarsaari Kallan
2021-04-14,-0.5,2.1,63.75144,22.52282,Pietarsaari Kallan
2021-04-15,0.8,2.7,63.75144,22.52282,Pietarsaari Kallan
2021-04-16,1.1,5.7,63.75144,22.52282,Pietarsaari Kallan
2021-04-17,2.3,8.0,63.75144,22.52282,Pietarsaari Kallan
2021-04-18,2.5,11.5,63.75144,22.52282,Pietarsaari Kallan
2021-04-19,5.4,8.2,63.75144,22.52282,Pietarsaari Kallan
2021-04-20,4.3,9.2,63.75144,22.52282,Pietarsaari Kallan
2021-04-21,3.5,10.1,63.75144,22.52282,Pietarsaari Kallan
2021-04-22,1.5,3.8,63.75144,22.52282,Pietarsaari Kallan
2021-04-23,0.0,1.4,63.75144,22.52282,Pietarsaari Kallan
2021-04-24,-0.3,0.8,63.75144,22.52282,Pietarsaari Kallan
2021-04-25,-0.1,1.9,63.75144,22.52282,Pietarsaari Kallan
2021-04-26,0.1,2.0,63.75144,22.52282,Pietarsaari Kallan
2021-04-27,0.9,1.6,63.75144,22.52282,Pietarsaari Kallan
2021-04-28,0.8,1.4,63.75144,22.52282,Pietarsaari Kallan
2021-04-29,1.1,2.7,63.75144,22.52282,Pietarsaari Kallan
2021-04-30,-0.7,2.6,63.75144,22.52282,Pietarsaari Kallan
2021-04-11,0.1,3.8,63.95114,22.84537,Kokkola Tankar
2021-04-12,-0.5,1.5,63.95114,22.84537,Kokkola Tankar
2021-04-13,0.4,4.4,63.95114,22.84537,Kokkola Tankar
2021-04-14,-0.6,3.1,63.95114,22.84537,Kokkola Tankar
2021-04-15,0.4,4.3,63.95114,22.84537,Kokkola Tankar
2021-04-16,0.6,2.9,63.95114,22.84537,Kokkola Tankar
2021-04-17,1.0,6.3,63.95114,22.84537,Kokkola Tankar
2021-04-18,0.8,9.0,63.95114,22.84537,Kokkola Tankar
2021-04-19,3.4,9.5,63.95114,22.84537,Kokkola Tankar
2021-04-20,2.9,10.0,63.95114,22.84537,Kokkola Tankar
2021-04-21,2.8,11.3,63.95114,22.84537,Kokkola Tankar
2021-04-22,1.4,3.7,63.95114,22.84537,Kokkola Tankar
2021-04-23,0.0,1.7,63.95114,22.84537,Kokkola Tankar
2021-04-24,0.1,1.0,63.95114,22.84537,Kokkola Tankar
2021-04-25,0.1,1.9,63.95114,22.84537,Kokkola Tankar
2021-04-26,-1.2,1.2,63.95114,22.84537,Kokkola Tankar
2021-04-27,-0.8,1.5,63.95114,22.84537,Kokkola Tankar
2021-04-28,-1.4,1.6,63.95114,22.84537,Kokkola Tankar
2021-04-29,0.5,2.3,63.95114,22.84537,Kokkola Tankar
2021-04-30,-0.9,2.6,63.95114,22.84537,Kokkola Tankar
2021-04-11,-3.3,7.2,63.72655,23.14359,Kruunupyy Kokkola-Pietarsaari lentoasema
2021-04-12,-2.6,2.8,63.72655,23.14359,Kruunupyy Kokkola-Pietarsaari lentoasema
2021-04-13,1.3,7.7,63.72655,23.14359,Kruunupyy Kokkola-Pietarsaari lentoasema
2021-04-14,-3.0,5.4,63.72655,23.14359,Kruunupyy Kokkola-Pietarsaari lentoasema
2021-04-15,-5.5,7.3,63.72655,23.14359,Kruunupyy Kokkola-Pietarsaari lentoasema
2021-04-16,-4.6,11.8,63.72655,23.14359,Kruunupyy Kokkola-Pietarsaari lentoasema
2021-04-17,-3.4,13.8,63.72655,23.14359,Kruunupyy Kokkola-Pietarsaari lentoasema
2021-04-18,-4.3,15.0,63.72655,23.14359,Kruunupyy Kokkola-Pietarsaari lentoasema
2021-04-19,-1.0,17.2,63.72655,23.14359,Kruunupyy Kokkola-Pietarsaari lentoasema
2021-04-20,-1.0,15.8,63.72655,23.14359,Kruunupyy Kokkola-Pietarsaari lentoasema
2021-04-21,-0.5,13.9,63.72655,23.14359,Kruunupyy Kokkola-Pietarsaari lentoasema
2021-04-22,-0.9,3.8,63.72655,23.14359,Kruunupyy Kokkola-Pietarsaari lentoasema
2021-04-23,0.0,2.2,63.72655,23.14359,Kruunupyy Kokkola-Pietarsaari lentoasema
2021-04-24,-0.2,0.7,63.72655,23.14359,Kruunupyy Kokkola-Pietarsaari lentoasema
2021-04-25,-0.1,1.2,63.72655,23.14359,Kruunupyy Kokkola-Pietarsaari lentoasema
2021-04-26,-4.7,3.4,63.72655,23.14359,Kruunupyy Kokkola-Pietarsaari lentoasema
2021-04-27,-4.5,4.8,63.72655,23.14359,Kruunupyy Kokkola-Pietarsaari lentoasema
2021-04-28,-6.1,4.9,63.72655,23.14359,Kruunupyy Kokkola-Pietarsaari lentoasema
2021-04-29,-4.3,5.5,63.72655,23.14359,Kruunupyy Kokkola-Pietarsaari lentoasema
2021-04-30,-0.8,4.4,63.72655,23.14359,Kruunupyy Kokkola-Pietarsaari lentoasema
2021-04-11,-0.4,1.6,64.33073,23.44627,Kalajoki Ulkokalla
2021-04-12,-0.8,1.0,64.33073,23.44627,Kalajoki Ulkokalla
2021-04-13,0.0,1.8,64.33073,23.44627,Kalajoki Ulkokalla
2021-04-14,-0.8,1.2,64.33073,23.44627,Kalajoki Ulkokalla
2021-04-15,0.4,1.4,64.33073,23.44627,Kalajoki Ulkokalla
2021-04-16,-0.1,3.3,64.33073,23.44627,Kalajoki Ulkokalla
2021-04-17,0.3,5.2,64.33073,23.44627,Kalajoki Ulkokalla
2021-04-18,0.4,3.3,64.33073,23.44627,Kalajoki Ulkokalla
2021-04-19,2.3,5.6,64.33073,23.44627,Kalajoki Ulkokalla
2021-04-20,2.9,5.9,64.33073,23.44627,Kalajoki Ulkokalla
2021-04-21,2.2,8.0,64.33073,23.44627,Kalajoki Ulkokalla
2021-04-22,0.9,2.6,64.33073,23.44627,Kalajoki Ulkokalla
2021-04-23,0.1,0.8,64.33073,23.44627,Kalajoki Ulkokalla
2021-04-24,-0.2,0.4,64.33073,23.44627,Kalajoki Ulkokalla
2021-04-25,-0.1,1.1,64.33073,23.44627,Kalajoki Ulkokalla
2021-04-26,-1.5,1.4,64.33073,23.44627,Kalajoki Ulkokalla
2021-04-27,-2.2,2.0,64.33073,23.44627,Kalajoki Ulkokalla
2021-04-28,-2.7,1.4,64.33073,23.44627,Kalajoki Ulkokalla
2021-04-29,-1.3,1.5,64.33073,23.44627,Kalajoki Ulkokalla
2021-04-30,-1.5,2.1,64.33073,23.44627,Kalajoki Ulkokalla
2021-04-11,-3.4,6.5,63.83882,23.09715,Kokkola Santahaka
2021-04-12,-2.7,2.5,63.83882,23.09715,Kokkola Santahaka
2021-04-13,0.8,6.8,63.83882,23.09715,Kokkola Santahaka
2021-04-14,-3.1,5.1,63.83882,23.09715,Kokkola Santahaka
2021-04-15,-4.9,7.3,63.83882,23.09715,Kokkola Santahaka
2021-04-16,-3.8,9.7,63.83882,23.09715,Kokkola Santahaka
2021-04-17,-3.3,12.4,63.83882,23.09715,Kokkola Santahaka
2021-04-18,-3.7,13.3,63.83882,23.09715,Kokkola Santahaka
2021-04-19,-0.7,15.8,63.83882,23.09715,Kokkola Santahaka
2021-04-20,-1.2,15.5,63.83882,23.09715,Kokkola Santahaka
2021-04-21,-0.4,13.7,63.83882,23.09715,Kokkola Santahaka
2021-04-22,-0.6,4.3,63.83882,23.09715,Kokkola Santahaka
2021-04-23,0.0,2.4,63.83882,23.09715,Kokkola Santahaka
2021-04-24,0.0,0.8,63.83882,23.09715,Kokkola Santahaka
2021-04-25,0.0,1.6,63.83882,23.09715,Kokkola Santahaka
2021-04-26,-1.2,3.0,63.83882,23.09715,Kokkola Santahaka
2021-04-27,-2.6,3.3,63.83882,23.09715,Kokkola Santahaka
2021-04-28,-4.7,4.5,63.83882,23.09715,Kokkola Santahaka
2021-04-29,-3.6,5.5,63.83882,23.09715,Kokkola Santahaka
2021-04-30,-1.4,4.7,63.83882,23.09715,Kokkola Santahaka
2021-04-11,-2.5,6.6,63.82133,24.16323,Toholampi Laitala
2021-04-12,-1.4,5.9,63.82133,24.16323,Toholampi Laitala
2021-04-13,0.4,7.1,63.82133,24.16323,Toholampi Laitala
2021-04-14,-1.3,5.5,63.82133,24.16323,Toholampi Laitala
2021-04-15,-4.1,8.4,63.82133,24.16323,Toholampi Laitala
2021-04-16,-3.8,12.1,63.82133,24.16323,Toholampi Laitala
2021-04-17,-3.0,14.2,63.82133,24.16323,Toholampi Laitala
2021-04-18,-2.9,14.1,63.82133,24.16323,Toholampi Laitala
2021-04-19,-1.6,16.2,63.82133,24.16323,Toholampi Laitala
2021-04-20,1.1,13.6,63.82133,24.16323,Toholampi Laitala
2021-04-21,-0.4,12.2,63.82133,24.16323,Toholampi Laitala
2021-04-22,-0.9,7.0,63.82133,24.16323,Toholampi Laitala
2021-04-23,-0.2,2.8,63.82133,24.16323,Toholampi Laitala
2021-04-24,0.0,2.3,63.82133,24.16323,Toholampi Laitala
2021-04-25,0.1,1.1,63.82133,24.16323,Toholampi Laitala
2021-04-26,-3.0,3.4,63.82133,24.16323,Toholampi Laitala
2021-04-27,-2.7,4.4,63.82133,24.16323,Toholampi Laitala
2021-04-28,-4.7,4.6,63.82133,24.16323,Toholampi Laitala
2021-04-29,-4.8,4.9,63.82133,24.16323,Toholampi Laitala
2021-04-30,-1.7,4.9,63.82133,24.16323,Toholampi Laitala
2021-04-11,-4.1,7.5,64.05029,24.72468,Ylivieska lentokenttä
2021-04-12,-4.7,5.3,64.05029,24.72468,Ylivieska lentokenttä
2021-04-13,-1.0,7.7,64.05029,24.72468,Ylivieska lentokenttä
2021-04-14,-2.3,5.4,64.05029,24.72468,Ylivieska lentokenttä
2021-04-15,-7.0,8.8,64.05029,24.72468,Ylivieska lentokenttä
2021-04-16,-6.6,12.1,64.05029,24.72468,Ylivieska lentokenttä
2021-04-17,-6.4,14.6,64.05029,24.72468,Ylivieska lentokenttä
2021-04-18,-5.2,13.2,64.05029,24.72468,Ylivieska lentokenttä
2021-04-19,-5.0,16.7,64.05029,24.72468,Ylivieska lentokenttä
2021-04-20,-3.8,14.0,64.05029,24.72468,Ylivieska lentokenttä
2021-04-21,0.0,13.1,64.05029,24.72468,Ylivieska lentokenttä
2021-04-22,-1.2,8.2,64.05029,24.72468,Ylivieska lentokenttä
2021-04-23,0.0,2.3,64.05029,24.72468,Ylivieska lentokenttä
2021-04-24,-0.1,4.1,64.05029,24.72468,Ylivieska lentokenttä
2021-04-25,0.2,1.9,64.05029,24.72468,Ylivieska lentokenttä
2021-04-26,-5.8,5.1,64.05029,24.72468,Ylivieska lentokenttä
2021-04-27,-4.7,4.3,64.05029,24.72468,Ylivieska lentokenttä
2021-04-28,-5.3,5.3,64.05029,24.72468,Ylivieska lentokenttä
2021-04-29,-5.3,5.6,64.05029,24.72468,Ylivieska lentokenttä
2021-04-30,-2.2,6.3,64.05029,24.72468,Ylivieska lentokenttä
2021-04-11,-3.3,7.5,64.14263,25.42335,Haapavesi Mustikkamäki
2021-04-12,-3.4,5.5,64.14263,25.42335,Haapavesi Mustikkamäki
2021-04-13,-0.9,6.8,64.14263,25.42335,Haapavesi Mustikkamäki
2021-04-14,-2.3,5.5,64.14263,25.42335,Haapavesi Mustikkamäki
2021-04-15,-3.9,9.1,64.14263,25.42335,Haapavesi Mustikkamäki
2021-04-16,-4.1,11.6,64.14263,25.42335,Haapavesi Mustikkamäki
2021-04-17,-3.6,14.2,64.14263,25.42335,Haapavesi Mustikkamäki
2021-04-18,-3.1,14.6,64.14263,25.42335,Haapavesi Mustikkamäki
2021-04-19,-2.4,16.5,64.14263,25.42335,Haapavesi Mustikkamäki
2021-04-20,-2.0,13.9,64.14263,25.42335,Haapavesi Mustikkamäki
2021-04-21,-2.2,12.8,64.14263,25.42335,Haapavesi Mustikkamäki
2021-04-22,-0.3,10.7,64.14263,25.42335,Haapavesi Mustikkamäki
2021-04-23,-0.2,3.2,64.14263,25.42335,Haapavesi Mustikkamäki
2021-04-24,0.4,3.6,64.14263,25.42335,Haapavesi Mustikkamäki
2021-04-25,0.5,2.1,64.14263,25.42335,Haapavesi Mustikkamäki
2021-04-26,-2.0,4.4,64.14263,25.42335,Haapavesi Mustikkamäki
2021-04-27,-2.4,3.7,64.14263,25.42335,Haapavesi Mustikkamäki
2021-04-28,-3.7,3.9,64.14263,25.42335,Haapavesi Mustikkamäki
2021-04-29,-2.8,4.3,64.14263,25.42335,Haapavesi Mustikkamäki
2021-04-30,-1.8,5.6,64.14263,25.42335,Haapavesi Mustikkamäki
2021-04-11,-3.1,6.8,63.73589,25.70573,Pyhäjärvi Ojakylä
2021-04-12,-2.6,7.6,63.73589,25.70573,Pyhäjärvi Ojakylä
2021-04-13,-0.8,7.4,63.73589,25.70573,Pyhäjärvi Ojakylä
2021-04-14,-3.4,5.5,63.73589,25.70573,Pyhäjärvi Ojakylä
2021-04-15,-5.1,8.1,63.73589,25.70573,Pyhäjärvi Ojakylä
2021-04-16,-5.7,11.2,63.73589,25.70573,Pyhäjärvi Ojakylä
2021-04-17,-4.5,13.6,63.73589,25.70573,Pyhäjärvi Ojakylä
2021-04-18,-3.3,13.7,63.73589,25.70573,Pyhäjärvi Ojakylä
2021-04-19,-2.7,14.5,63.73589,25.70573,Pyhäjärvi Ojakylä
2021-04-20,-3.6,11.5,63.73589,25.70573,Pyhäjärvi Ojakylä
2021-04-21,-1.0,11.4,63.73589,25.70573,Pyhäjärvi Ojakylä
2021-04-22,0.1,11.2,63.73589,25.70573,Pyhäjärvi Ojakylä
2021-04-23,0.2,4.1,63.73589,25.70573,Pyhäjärvi Ojakylä
2021-04-24,0.2,5.2,63.73589,25.70573,Pyhäjärvi Ojakylä
2021-04-25,0.3,1.8,63.73589,25.70573,Pyhäjärvi Ojakylä
2021-04-26,-4.6,2.9,63.73589,25.70573,Pyhäjärvi Ojakylä
2021-04-27,-4.7,3.6,63.73589,25.70573,Pyhäjärvi Ojakylä
2021-04-28,-5.7,4.0,63.73589,25.70573,Pyhäjärvi Ojakylä
2021-04-29,-6.1,2.5,63.73589,25.70573,Pyhäjärvi Ojakylä
2021-04-30,-1.8,4.7,63.73589,25.70573,Pyhäjärvi Ojakylä
2021-04-11,-1.5,5.5,64.2829,27.67114,Kajaani lentoasema
2021-04-12,-1.3,6.6,64.2829,27.67114,Kajaani lentoasema
2021-04-13,1.4,6.6,64.2829,27.67114,Kajaani lentoasema
2021-04-14,-1.9,3.9,64.2829,27.67114,Kajaani lentoasema
2021-04-15,-5.0,6.9,64.2829,27.67114,Kajaani lentoasema
2021-04-16,-5.7,10.0,64.2829,27.67114,Kajaani lentoasema
2021-04-17,-5.1,10.8,64.2829,27.67114,Kajaani lentoasema
2021-04-18,-4.1,13.0,64.2829,27.67114,Kajaani lentoasema
2021-04-19,-1.9,14.1,64.2829,27.67114,Kajaani lentoasema
2021-04-20,-2.3,11.0,64.2829,27.67114,Kajaani lentoasema
2021-04-21,-0.4,11.2,64.2829,27.67114,Kajaani lentoasema
2021-04-22,-1.0,9.7,64.2829,27.67114,Kajaani lentoasema
2021-04-23,0.5,3.6,64.2829,27.67114,Kajaani lentoasema
2021-04-24,0.6,5.4,64.2829,27.67114,Kajaani lentoasema
2021-04-25,0.6,3.5,64.2829,27.67114,Kajaani lentoasema
2021-04-26,-1.1,2.4,64.2829,27.67114,Kajaani lentoasema
2021-04-27,-2.3,3.2,64.2829,27.67114,Kajaani lentoasema
2021-04-28,-4.7,2.0,64.2829,27.67114,Kajaani lentoasema
2021-04-29,-3.1,2.7,64.2829,27.67114,Kajaani lentoasema
2021-04-30,-2.6,3.4,64.2829,27.67114,Kajaani lentoasema
2021-04-11,-1.9,6.4,63.8409,27.22061,Vieremä Kaarakkala
2021-04-12,-0.7,8.5,63.8409,27.22061,Vieremä Kaarakkala
2021-04-13,0.9,6.5,63.8409,27.22061,Vieremä Kaarakkala
2021-04-14,-1.4,4.7,63.8409,27.22061,Vieremä Kaarakkala
2021-04-15,-2.8,7.3,63.8409,27.22061,Vieremä Kaarakkala
2021-04-16,0.3,10.6,63.8409,27.22061,Vieremä Kaarakkala
2021-04-17,1.7,12.7,63.8409,27.22061,Vieremä Kaarakkala
2021-04-18,3.9,13.6,63.8409,27.22061,Vieremä Kaarakkala
2021-04-19,2.1,12.2,63.8409,27.22061,Vieremä Kaarakkala
2021-04-20,1.7,9.9,63.8409,27.22061,Vieremä Kaarakkala
2021-04-21,0.0,10.0,63.8409,27.22061,Vieremä Kaarakkala
2021-04-22,1.5,8.4,63.8409,27.22061,Vieremä Kaarakkala
2021-04-23,0.4,3.9,63.8409,27.22061,Vieremä Kaarakkala
2021-04-24,0.2,4.1,63.8409,27.22061,Vieremä Kaarakkala
2021-04-25,-0.1,1.4,63.8409,27.22061,Vieremä Kaarakkala
2021-04-26,-1.8,2.1,63.8409,27.22061,Vieremä Kaarakkala
2021-04-27,-3.7,2.8,63.8409,27.22061,Vieremä Kaarakkala
2021-04-28,-3.8,2.6,63.8409,27.22061,Vieremä Kaarakkala
2021-04-29,-4.7,3.2,63.8409,27.22061,Vieremä Kaarakkala
2021-04-30,-3.4,4.4,63.8409,27.22061,Vieremä Kaarakkala
2021-04-11,-0.6,7.0,63.6673,28.82927,Nurmes Valtimo
2021-04-12,-3.0,10.0,63.6673,28.82927,Nurmes Valtimo
2021-04-13,1.0,7.3,63.6673,28.82927,Nurmes Valtimo
2021-04-14,-4.0,4.5,63.6673,28.82927,Nurmes Valtimo
2021-04-15,-5.9,7.9,63.6673,28.82927,Nurmes Valtimo
2021-04-16,-5.9,11.5,63.6673,28.82927,Nurmes Valtimo
2021-04-17,-4.2,13.5,63.6673,28.82927,Nurmes Valtimo
2021-04-18,-4.8,14.3,63.6673,28.82927,Nurmes Valtimo
2021-04-19,-3.9,12.2,63.6673,28.82927,Nurmes Valtimo
2021-04-20,-5.0,10.7,63.6673,28.82927,Nurmes Valtimo
2021-04-21,-4.9,10.9,63.6673,28.82927,Nurmes Valtimo
2021-04-22,-0.5,7.6,63.6673,28.82927,Nurmes Valtimo
2021-04-23,0.3,3.9,63.6673,28.82927,Nurmes Valtimo
2021-04-24,0.7,7.1,63.6673,28.82927,Nurmes Valtimo
2021-04-25,0.7,3.1,63.6673,28.82927,Nurmes Valtimo
2021-04-26,0.3,4.1,63.6673,28.82927,Nurmes Valtimo
2021-04-27,-4.1,4.2,63.6673,28.82927,Nurmes Valtimo
2021-04-28,-4.5,4.1,63.6673,28.82927,Nurmes Valtimo
2021-04-29,-4.5,4.9,63.6673,28.82927,Nurmes Valtimo
2021-04-30,-2.7,5.0,63.6673,28.82927,Nurmes Valtimo
2021-04-11,-1.2,6.8,64.11197,28.33639,Sotkamo Kuolaniemi
2021-04-12,-2.3,7.0,64.11197,28.33639,Sotkamo Kuolaniemi
